probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,country_geography_type,country_geography_classification_source,candidate_dependency_proxy_rate,candidate_dependency_proxy_rate_among_mappable_traces,candidate_dependency_proxy_tier,candidate_dependency_proxy_interpretation,total_mappable_segments,top1_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,effective_network_transition_count,network_transition_concentration_tier,cross_layer_distribution_class
?,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,all_publicly_visible,3,3,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,0.0,1.0,1,1,3,3,0.3333333333333333,False,,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",unknown,unclassified_or_missing_country_code,0.0,0.0,no_observed_inter_region_candidate_exposure,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,0.0,,,,unknown_corridor_observation_concentration,,,unknown_cross_layer_distribution_class
?,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,resolved_entry_only,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1,1,1,1,1.0,False,,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",unknown,unclassified_or_missing_country_code,0.0,0.0,no_observed_inter_region_candidate_exposure,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,0.0,,,,unknown_corridor_observation_concentration,,,unknown_cross_layer_distribution_class
AD,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,all_publicly_visible,9,9,5,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444444,5,0.5555555555555556,1.0,3,1,7,7,0.1111111111111111,False,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",landlocked,catalog_landlocked_list,0.5555555555555556,0.5555555555555556,very_high_candidate_dependency_proxy,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,6.0,0.5,0.8333333333333333,3.464101615137755,weak_corridor_observation_concentration,3.464101615137755,weak_network_transition_concentration,network_and_physical_both_concentrated
AD,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,resolved_entry_only,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1,1,1,1,1.0,False,,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",landlocked,catalog_landlocked_list,0.0,0.0,no_observed_inter_region_candidate_exposure,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,0.0,,,,unknown_corridor_observation_concentration,,,unknown_cross_layer_distribution_class
AE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,all_publicly_visible,71,67,25,0.352112676056338,0.36619718309859156,0.352112676056338,0.23943661971830985,0.16901408450704225,0.14084507042253522,25,0.352112676056338,0.9436619718309859,22,14,69,66,0.38028169014084506,True,0.175,True,True,auditable,,coastal_mainland_or_mixed,catalog_default_alpha2_rule,0.352112676056338,0.373134328358209,very_high_candidate_dependency_proxy,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,40.0,0.275,0.42500000000000004,16.508025301626446,broad_corridor_observation_distribution,20.078326980323027,broad_network_transition_distribution,network_and_physical_both_broad
AE,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,resolved_entry_only,27,27,8,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.14814814814814814,8,0.2962962962962963,1.0,17,11,26,25,1.0,False,0.06666666666666667,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",coastal_mainland_or_mixed,catalog_default_alpha2_rule,0.2962962962962963,0.2962962962962963,high_candidate_dependency_proxy,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,15.0,0.13333333333333333,0.26666666666666666,19.41663685663788,broad_corridor_observation_distribution,11.367874248827984,broad_network_transition_distribution,network_and_physical_both_broad
AF,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,all_publicly_visible,18,17,9,0.5,0.5,0.5,0.3888888888888889,0.16666666666666666,0.3333333333333333,9,0.5,0.9444444444444444,6,2,16,15,0.2222222222222222,False,0.25,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",landlocked,catalog_landlocked_list,0.5,0.5294117647058824,very_high_candidate_dependency_proxy,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,12.0,0.25,0.5277777777777778,8.284278429397423,broad_corridor_observation_distribution,7.236983800357897,broad_network_transition_distribution,network_and_physical_both_broad
AF,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,resolved_entry_only,4,4,1,0.25,0.25,0.25,0.25,0.0,0.0,1,0.25,1.0,3,1,4,4,1.0,False,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",landlocked,catalog_landlocked_list,0.25,0.25,high_candidate_dependency_proxy,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,1.0,0.5,1.0,2.0,moderate_corridor_observation_concentration,1.0,severe_network_transition_concentration,network_and_physical_both_concentrated
AL,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,all_publicly_visible,94,85,27,0.2872340425531915,0.30851063829787234,0.2872340425531915,0.1276595744680851,0.19148936170212766,0.1702127659574468,27,0.2872340425531915,0.9042553191489362,29,20,94,88,0.2553191489361702,True,0.12121212121212122,True,True,auditable,,coastal_mainland_or_mixed,catalog_default_alpha2_rule,0.2872340425531915,0.3176470588235294,high_candidate_dependency_proxy,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,33.0,0.3333333333333333,0.5111111111111111,10.101301551836912,broad_corridor_observation_distribution,10.97631771684802,broad_network_transition_distribution,network_and_physical_both_broad
AL,Topology-IPv4-UDP,topology_baseline,dynamic_multi_target,resolved_entry_only,24,24,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.2916666666666667,0.16666666666666666,8,0.3333333333333333,1.0,17,11,24,23,1.0,False,0.1,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",coastal_mainland_or_mixed,catalog_default_alpha2_rule,0.3333333333333333,0.3333333333333333,very_high_candidate_dependency_proxy,descriptive inter-region feasible-corridor candidate exposure; not actual cable use or traffic dependency,10.0,0.3,0.5,9.743357244043434,broad_corridor_observation_distribution,6.261200690295415,broad_network_transition_distribution,network_and_physical_both_broad
